rt_	26749
øre	26742
ndt	26725
_un	26674
mar	26659
lit	26468
kø	26418
_po	26410
art	26382
æs	26353
gg	26172
n_k	26167
_kl	26061
nsk	26037
ki	26003
nes	25965
må	25944
e_l	25906
um	25891
tu	25883
_ho	25701
øg	25697
tal	25651
liv	25558
o_	25514
fl	25377
tid	25355
im	25308
vi_	25302
lg	25062
eft	24884
mbe	24723
nk	24720
bru	24582
kri	24521
len	24464
are	24460
lin	24355
emb	24260
em_	24257
g_a	24229
_år	24151
nds	24076
r_n	24057
rr	24041
g_i	24039
el_	24036
g_e	23999
eli	23984
ut	23935
g_m	23766
gge	23724
_fi	23680
_ø	23650
ia	23613
yg	23611
ark	23502
_br	23483
sk_	23362
_ne	23304
e_n	23274
nen	23168
sko	23066
par	23027
_gr	23026
mod	22998
sel	22969
sv	22954
d_a	22942
do	22889
fre	22855
lv	22731
per	22651
tet	22641
sy	22620
ob	22549
pol	22549
tre	22471
få	22459
_ef	22317
n_p	22293
_ar	22270
rbe	22254
ev_	22207
_di	22173
dd	22171
min	22152
_ta	22145
sid	22061
eg_	21983
jeg	21979
ua	21972
hvo	21968
før	21961
_få	21950
kun	21842
dst	21834
du	21780
ch	21764
org	21702
enn	21692
ik_	21685
db	21518
d_d	21450
e_g	21401
dig	21338
æg	21310
su	21300
lt_	21098
_je	21060
yd	21030
rte	20989
r_l	20921
_læ	20907
_bi	20892
vin	20865
g_t	20803
in_	20783
g_h	20754
pro	20732
w	20696
yn	20665
kol	20663
d_i	20635
_pa	20625
ys	20576
ngs	20573
gl	20561
rst	20526
rde	20497
bø	20438
_pe	20424
gan	20405
sæ	20253
bu	20198
ned	20167
rh	20161
_ga	20151
bet	20127
d_s	20116
rf	20106
g_p	20034
let	19966
ja	19951
_hu	19950
e_u	19843
_kø	19842
_fø	19824
tag	19736
gn	19702
jd	19668
jo	19624
g_k	19613
ogs	19508
yr	19488
gå	19455
arb	19437
led	19433
e_r	19422
_bo	19407
rå	19359
amm	19323
s_s	19280
ejd	19267
ert	19216
mp	19197
go	19149
dv	19140
lk	19125
t_g	19124
d_e	19113
_må	19072
gh	19066
t_l	19039
bej	19036
i_h	19007
ran	18885
g_b	18876
_fe	18852
lli	18852
au	18788
ole	18788
d_f	18748
bor	18739
_ge	18715
lag	18585
_fl	18566
od_	18457
i_f	18423
gså	18318
t_n	18261
tra	18259
_bø	18256
nse	18250
alt	18228
rv	18185
nt_	18067
is_	18064
hel	18036
æk	18019
vet	17988
øge	17974
ise	17942
tis	17901
ep	17880
ris	17830
øs	17822
l_d	17744
nst	17736
uar	17650
_el	17606
n_l	17586
elt	17578
øn	17548
hj	17512
øl	17469
ndr	17463
i_e	17437
_sl	17354
lar	17339
ci	17305
vej	17285
ts_	17263
ett	17251
reg	17238
ket	17214
å_d	17192
pp	17191
d_o	17163
des	17162
y_	17151
her	17140
tø	17091
rem	17027
ye	16972
hø	16936
up	16906
øj	16874
nog	16863
ele	16815
lem	16781
bes	16776
me_	16772
bil	16766
tig	16752
n_g	16723
lad	16721
tæ	16681
kla	16641
oge	16641
mø	16557
att	16510
tik	16503
l_s	16486
eds	16476
g_o	16379
ade	16299
nis	16278
ørs	16239
ted	16209
d_t	16143
ea	16135
s_f	16108
rie	16099
jer	16067
n_n	16043
akt	16003
fu	15992
hå	15974
nu_	15928
j_	15892
æt	15851
ec	15841
åde	15753
_ja	15747
f_d	15697
sn	15682
on_	15675
gte	15663
op_	15653
yk	15649
_le	15644
råd	15621
ju	15608
s_m	15589
ån	15566
_lø	15529
vn	15394
i_k	15394
orm	15368
gel	15332
pen	15300
rli	15257
_sy	15235
ms	15191
_lo	15184
ad_	15151
ben	15135
ate	15131
å_s	15121
_go	15071
tem	15070
g_v	15064
øb	15063
mt	15048
lm	15047
elv	15035
lge	15014
eng	15002
da_	14979
å_e	14972
un_	14951
næ	14945
_du	14929
ør_	14927
ude	14910
nå	14876
_na	14871
hus	14867
mel	14828
ud_	14819
_mu	14794
pla	14734
ld_	14732
ass	14629
mun	14612
sin	14530
m_d	14499
ry	14492
th	14485
rre	14483
d_p	14478
eh	14444
ald	14414
t_u	14406
kel	14396
r_g	14304
god	14279
sat	14263
i_b	14238
sb	14231
jen	14186
skr	14169
int	14167
agt	14124
erf	14091
igh	14077
_ri	14051
r_u	14045
tn	14023
ine	14014
bør	14007
eks	14002
yde	13986
æld	13968
sd	13955
rge	13953
ghe	13929
_nu	13927
s_o	13835
sh	13800
s_t	13787
kti	13778
uds	13751
spi	13747
ons	13739
l_f	13721
ppe	13711
mmu	13692
tan	13667
of	13665
eje	13665
dn	13645
if	13628
ien	13521
sik	13517
åb	13487
kn	13462
lb	13448
sty	13441
hun	13437
ænd	13413
nat	13366
ode	13321
s_a	13311
hi	13266
kæ	13261
tat	13236
uk	13227
rti	13219
hvi	13208
ets	13205
_hå	13190
irk	13158
pt	13058
d_m	13042
du_	13000
uge	12951
_dr	12940
s_d	12938
gø	12925
d_h	12912
dte	12907
jde	12905
s_p	12892
dem	12882
m_s	12859
val	12857
pri	12851
nh	12833
emm	12823
tur	12796
ap	12795
_by	12787
_vo	12787
nm	12780
rød	12703
ff	12678
gør	12669
rik	12666
ndl	12654
yt	12633
b_	12613
esk	12610
s_i	12605
sag	12602
dse	12595
øde	12592
_hj	12586
rs_	12580
rat	12548
ant	12540
gru	12480
net	12459
ndb	12404
m_e	12364
rup	12348
ib	12343
kv	12329
mil	12324
vel	12279
fol	12263
æng	12254
rsk	12224
hen	12155
ml	12143
olk	12139
lla	12135
når	12121
anm	12097
r_r	12092
oc	11984
går	11976
mid	11962
_ly	11951
_gå	11942
sla	11902
sda	11900
ds_	11887
n_r	11874
tie	11871
ørn	11856
nal	11823
l_e	11808
nl	11777
ca	11738
run	11735
å_f	11722
gu	11679
ekt	11677
læg	11676
kab	11671
ærk	11664
kul	11661
tiv	11657
mæ	11641
kte	11587
tro	11537
_hø	11523
ac	11520
_næ	11519
rug	11513
_pl	11496
sf	11494
_nå	11485
dle	11480
t_r	11453
por	11452
_ro	11432
cen	11432
fin	11413
jan	11410
nc	11395
_bu	11364
åri	11344
tl	11312
løs	11272
træ	11272
aft	11267
us_	11267
_jo	11251
n_u	11251
ids	11248
tå	11239
ånd	11226
s_b	11225
jæ	11217
nor	11211
lis	11211
hje	11167
tru	11153
rd_	11134
vid	11132
ads	11113
_ra	11107
i_a	11094
iet	11091
nma	11065
d_k	11045
ue	11042
_do	11029
vem	11029
ali	11026
ål	11007
søg	11006
rma	11001
giv	10981
tj	10972
rts	10958
_gi	10936
rse	10908
åe	10900
å_v	10898
une	10874
vd	10865
_sø	10863
ane	10837
ess	10820
tni	10817
bag	10815
gra	10745
tin	10735
van	10718
ece	10707
ung	10688
ldt	10676
fle	10649
vad	10642
_te	10604
ndi	10596
fæ	10570
gle	10563
ski	10537
sku	10516
mes	10485
bar	10431
rme	10416
d_b	10380
dg	10349
meg	10345
anu	10334
ked	10320
spa	10301
ast	10287
k_s	10284
hån	10282
erl	10280
mus	10280
ban	10272
eni	10239
avn	10228
z	10224
alg	10219
idt	10214
_sv	10204
s_h	10198
sæt	10191
riv	10186
ou	10181
ier	10177
erv	10171
_ju	10162
_mø	10138
les	10135
dde	10134
yl	10127
rfo	10119
rel	10114
_w	10109
stø	10095
r_j	10088
f_s	10081
hve	10078
slu	10074
i_l	10012
to_	10007
eu	9995
i_v	9994
l_v	9975
æll	9959
co	9955
stå	9953
enh	9952
bol	9935
føl	9920
os_	9916
å_m	9902
ges	9882
set	9877
_or	9834
din	9833
m_i	9817
dli	9805
jæl	9803
_su	9783
ej_	9771
æst	9767
fri	9761
i_m	9758
l_b	9747
ebr	9744
s_k	9740
avd	9736
met	9709
nem	9678
mød	9663
pil	9647
dec	9646
nua	9637
m_a	9626
ron	9613
får	9599
dy	9597
lke	9537
nke	9534
rdi	9519
uli	9494
vir	9493
cem	9488
_kv	9471
lok	9450
_ty	9445
top	9445
kra	9440
abe	9438
l_h	9418
å_a	9407
få_	9384
byg	9376
era	9361
ini	9344
kto	9306
rda	9305
_pu	9299
dk	9264
kat	9261
_ki	9239
m_f	9233
_au	9225
vde	9216
tv	9212
kro	9192
mr	9155
mpe	9145
nda	9140
rks	9139
lsk	9120
tør	9117
hva	9112
nov	9077
dsk	9025
ili	9016
eta	9000
s_v	8994
ffe	8993
spe	8984
_fu	8967
kni	8964
dø	8958
lov	8947
lot	8944
s_e	8937
_sæ	8934
lys	8927
tyr	8922
læs	8907
dom	8901
g_l	8897
ori	8861
odt	8857
ætt	8832
erg	8822
sva	8822
bla	8805
tli	8801
ækk	8764
nta	8753
rk_	8745
orb	8742
ann	8729
ite	8715
l_o	8708
lf	8697
x	8688
rit	8687
eda	8676
fik	8636
raf	8624
tes	8598
nye	8591
ægg	8567
_ch	8553
å_b	8541
ee	8520
id_	8513
å_h	8510
ete	8509
erh	8495
dda	8480
oe	8457
_gø	8418
ars	8414
ldr	8372
sc	8371
_ek	8371
aa	8365
feb	8363
rsd	8362
ød_	8354
jem	8336
sj	8324
ild	8321
gne	8319
fal	8316
ure	8309
ike	8288
høj	8272
nce	8270
dis	8227
øbe	8223
bra	8214
tel	8206
amp	8201
ykk	8198
mis	8195
ank	8193
l_k	8191
ust	8183
gd	8175
g_n	8164
a_d	8163
syn	8142
ygg	8134
ær_	8133
lie	8131
usi	8124
udv	8115
m_h	8109
ye_	8108
_hi	8077
nf	8076
ølg	8072
å_n	8058
eme	8040
ost	8020
ves	8019
rud	8015
lik	8012
uni	8006
vs	8003
erm	7995
rum	7994
bed	7985
dbo	7982
ny_	7965
kre	7963
_sm	7962
rua	7962
aml	7955
idd	7946
ræk	7942
tar	7937
spr	7936
ina	7927
unn	7923
ros	7900
å_k	7891
jr	7875
gti	7874
kvi	7863
l_i	7852
l_t	7851
mor	7836
lær	7821
m_t	7821
lv_	7820
ial	7808
rek	7770
lut	7767
dri	7763
ard	7762
deb	7761
hæ	7758
øv	7758
kør	7732
kam	7731
spo	7725
i_t	7716
far	7706
i_n	7703
æd	7698
mf	7693
d_v	7661
sit	7659
kli	7651
g_u	7645
ame	7596
ået	7589
e_å	7583
obe	7583
tri	7566
use	7561
son	7556
okt	7554
it_	7552
rak	7533
erø	7530
k_f	7519
sni	7510
øje	7507
_eg	7488
yh	7478
rag	7469
lp	7445
yv	7445
ram	7442
ple	7439
køb	7437
kor	7431
i_g	7409
ins	7393
_ni	7385
_ok	7361
eba	7355
rve	7335
uti	7333
dvi	7307
ie_	7280
gni	7277
oms	7251
orh	7243
_ru	7241
pte	7229
s_l	7228
ård	7226
_ca	7225
hal	7213
ult	7206
lav	7192
l_m	7174
opl	7170
ørt	7163
ai	7161
mrå	7153
tob	7150
ika	7149
bel	7120
di_	7108
rev	7089
ema	7080
a_s	7076
_dy	7055
mle	7040
mal	7030
ky	7015
log	7009
hos	7005
øk	7001
g_g	6998
sio	6998
f_e	6997
ejr	6995
yst	6990
ept	6988
sr	6986
é	6981
_æ	6979
ral	6971
ks_	6961
hør	6959
df	6946
må_	6936
gre	6933
ont	6933
_ig	6926
kil	6926
edr	6913
_is	6899
nø	6895
_rø	6871
_pi	6871
øse	6863
åbe	6857
lds	6855
ræn	6850
m_m	6843
oka	6839
æv	6837
yre	6836
kt_	6829
lid	6829
rn_	6820
vne	6818
dni	6801
mål	6788
rav	6782
iv_	6763
nyt	6762
urs	6759
ssi	6749
tek	6747
lio	6741
i_r	6734
g_r	6727
ari	6717
tje	6716
k_o	6709
up_	6707
bat	6693
å_g	6691
å_t	6691
å_p	6663
mul	6661
beg	6639
san	6639
dh	6634
køg	6633
oll	6633
erd	6622
blo	6611
ae	6604
idl	6599
l_p	6587
tim	6587
amt	6584
adi	6560
_sn	6547
emo	6525
lte	6525
fun	6500
ærd	6496
ire	6494
ilb	6494
las	6469
øm	6468
um_	6461
nyh	6456
fly	6443
ita	6441
yhe	6431
sep	6430
rg_	6404
næs	6401
als	6390
ull	6373
ok_	6371
olm	6367
ås	6361
ote	6361
mt_	6354
fes	6347
sle	6344
jor	6323
sor	6320
mas	6320
omr	6309
cia	6301
kse	6294
tog	6284
skæ	6281
jds	6280
rsø	6258
iel	6248
ikl	6242
_gl	6241
ærl	6236
a_h	6232
øst	6218
sun	6198
dra	6193
_eu	6188
the	6182
_ug	6160
ukk	6153
_ke	6145
arm	6137
ivi	6136
kur	6135
d_n	6118
slo	6117
eld	6114
m_o	6110
ime	6097
egn	6095
fir	6087
err	6084
ift	6078
løb	6064
ip	6059
ntr	6047
_ak	6038
eo	6019
bæ	6011
ck	6003
rds	5987
edi	5977
lun	5977
ti_	5960
ntl	5958
bn	5948
jul	5947
oto	5939
ils	5927
bt	5921
r_c	5907
bev	5902
ani	5891
præ	5879
”	5876
_dø	5867
læn	5855
_åb	5854
yve	5844
igg	5843
dj	5837
i_p	5833
iss	5832
s_n	5829
ile	5828
ats	5827
sær	5805
mat	5788
_co	5774
orl	5774
yld	5773
f_h	5772
pæ	5771
nie	5768
sol	5753
lst	5753
fer	5746
pe_	5730
øko	5695
_ad	5688
ham	5684
lm_	5684
ørg	5653
_os	5650
opp	5649
å_i	5644
ønd	5644
_nø	5641
k_i	5638
lør	5638
nv	5635
tab	5631
mæn	5631
ses	5628
efo	5626
_lu	5620
l_g	5615
_of	5614
klu	5614
dsa	5607
erk	5592
alv	5589
uns	5586
jl	5583
fil	5546
_fæ	5520
sej	5519
rob	5511
ged	5505
sho	5503
ork	5485
søn	5481
_øk	5479
dsp	5475
cha	5470
gy	5455
ps	5446
rla	5441
ræs	5440
dat	5437
syg	5434
udg	5431
ott	5428
lej	5422
rmi	5421
rsl	5418
h_	5411
f_a	5410
edl	5400
ejl	5388
ødt	5380
tår	5373
f_m	5363
hov	5359
å_l	5354
ndv	5350
oci	5350
yng	5344
soc	5340
ian	5332
bye	5329
fan	5328
ebo	5324
tyd	5323
v_o	5319
eti	5317
m_v	5297
a_e	5296
gav	5295
upp	5292
akk	5286
uld	5285
ft_	5284
uf	5283
aar	5279
yne	5276
fs	5260
n_j	5253
åre	5252
ona	5248
nho	5244
itt	5243
oo	5229
i_o	5227
_am	5225
l_n	5219
sjæ	5210
ara	5208
arr	5202
m_b	5202
sky	5200
roc	5179
lba	5169
fat	5156
jø	5143
_id	5143
sek	5142
kær	5141
s_r	5140
bud	5134
egi	5134
pre	5124
ror	5121
_hæ	5116
uss	5116
obl	5114
i_i	5110
dyr	5101
eat	5098
dva	5095
_tv	5092
gb	5088
k_p	5082
nel	5075
tak	5070
rna	5064
e_j	5062
eha	5060
d_l	5059
æse	5058
nb	5056
stj	5055
_mæ	5053
dbr	5051
bå	5049
lå	5047
vik	5044
ilm	5042
hr	5035
ysk	5035
rad	5034
sal	5030
fy	5027
tyv	5023
rea	5019
sfo	5018
che	5015
kar	5011
ø_	5007
vol	5004
orn	4996
as_	4992
ala	4984
mst	4977
rho	4976
ibe	4974
yrk	4971
mk	4959
ask	4954
ynd	4935
nær	4933
rso	4933
bin	4922
ora	4916
æde	4904
jo_	4902
tad	4900
væg	4898
igs	4895
omi	4889
vr	4881
æs_	4878
ørd	4875
smi	4864
arl	4862
ogl	4859
øve	4850
dm	4843
bne	4841
okk	4831
ytt	4828
rim	4818
p_i	4816
esø	4809
åle	4789
bb	4787
svæ	4770
nom	4765
off	4764
små	4762
m_k	4748
sma	4742
dal	4740
pet	4734
orv	4734
itu	4731
æge	4728
afs	4723
niv	4711
ov_	4709
lyn	4708
v_d	4698
_us	4695
gsm	4684
s_u	4670
dso	4665
i_ø	4660
ltu	4659
we	4654
gst	4653
ami	4652
olo	4650
enl	4645
teg	4636
esu	4633
sli	4626
f_f	4625
alb	4623
_kn	4620
geh	4614
ono	4612
sme	4610
ryk	4605
kle	4602
l_l	4602
fas	4595
tæn	4594
kas	4592
tea	4592
gæ	4581
dta	4580
_im	4578
_tæ	4573
lub	4558
_y	4543
emt	4530
klo	4529
ay	4528
aug	4523
ong	4523
u_e	4519
k_e	4490
oce	4490
båd	4485
omk	4479
reb	4473
nok	4472
åbn	4468
rlø	4467
orf	4466
fot	4458
isi	4457
ksp	4454
eke	4439
nkt	4439
sg	4438
«	4437
mad	4432
avi	4426
x_	4424
ni_	4423
kræ	4409
js	4408
gam	4400
gus	4392
_sc	4389
erb	4389
ras	4388
fær	4383
øll	4382
hjæ	4382
ælp	4381
vat	4373
am_	4370
opt	4355
gdo	4350
iva	4349
ugu	4341
_th	4334
utt	4334
die	4331
usa	4325
esp	4321
lta	4320
v_s	4316
ikt	4315
ægt	4308
_kæ	4297
nar	4295
stæ	4290
rol	4288
ags	4287
mag	4282
ose	4277
ety	4274
rp	4268
_bå	4265
sch	4261
yt_	4261
evæ	4256
rop	4253
rog	4251
sve	4251
a_r	4249
pra	4248
bre	4242
»	4241
m_p	4239
yge	4230
ful	4226
ama	4222
fen	4221
nsi	4217
bbe	4216
rod	4211
beh	4190
mn	4189
k_a	4189
anl	4182
hæn	4181
ex	4180
gå_	4169
k_m	4167
be_	4165
aj	4161
udd	4160
øns	4157
dga	4150
rkl	4139
kov	4138
nr	4135
mig	4134
rga	4130
ndh	4125
f_b	4112
irs	4108
evi	4104
bri	4095
rm_	4094
d_g	4092
edd	4089
unk	4086
ilk	4081
pig	4075
but	4072
je_	4068
aff	4062
yen	4056
atr	4050
kst	4050
ndn	4047
ym	4046
a_a	4045
sis	4044
tti	4044
mkr	4038
kir	4036
ira	4035
v_i	4031
åda	4029
æk_	4029
pas	4028
mok	4022
eva	4019
osk	4008
_fy	4000
atu	4000
eko	3999
trø	3998
ods	3997
a_f	3989
såd	3987
hri	3985
tir	3985
k_h	3978
ign	3978
kos	3977
ørr	3977
mli	3976
mær	3973
tær	3972
dog	3962
uc	3960
sø_	3959
_gu	3953
rej	3950
ssa	3949
bib	3944
esl	3935
chr	3933
e_ø	3933
e_c	3932
ei	3925
k_k	3921
kes	3919
dnu	3916
tys	3915
ebe	3906
t_j	3901
mon	3889
okr	3861
gev	3860
ur_	3848
ært	3846
ule	3844
dræ	3830
vl	3826
jur	3824
tf	3821
’	3821
tit	3813
nli	3809
rgs	3804
lgt	3801
tia	3801
åne	3796
ace	3790
_sj	3780
_øj	3779
try	3778
års	3773
ril	3768
ima	3767
oni	3767
m_n	3767
gaa	3751
ogi	3746
ato	3743
mh	3742
bæk	3739
imo	3735
gs_	3732
lj	3730
a_o	3730
stu	3729
by_	3721
idi	3713
nti	3711
tsl	3710
mti	3709
sbo	3705
udt	3704
bus	3701
rsi	3697
anc	3692
ah	3690
f_p	3690
æt_	3673
ibl	3672
mg	3670
ygt	3664
_ry	3663
æb	3662
rhu	3658
onk	3657
d_u	3649
nød	3645
tæl	3643
f_k	3638
lbe	3633
a_t	3628
my	3624
svi	3622
fæl	3602
nit	3598
opr	3597
eru	3593
røv	3591
leg	3590
«_	3580
fag	3579
rfa	3579
lvo	3579
dsb	3563
ehu	3560
ma_	3560
yse	3559
rib	3557
onf	3555
iot	3553
luk	3550
ped	3534
pel	3531
v_f	3527
tod	3517
dsm	3511
ænk	3508
pos	3508
rvi	3502
gj	3500
ukt	3498
_ræ	3495
græ	3492
_tu	3491
rsa	3491
ldi	3485
gis	3484
bro	3483
v_t	3482
ume	3473
ref	3472
m_l	3470
røm	3469
nni	3467
tb	3466
gik	3465
kso	3464
f_t	3463
jun	3462
boe	3454
dsj	3448
sna	3444
wa	3441
røn	3436
nsb	3428
rid	3427
i_u	3416
rtæ	3416
wi	3415
_ce	3412
j_t	3411
syd	3411
_ap	3404
sne	3404
mån	3400
tom	3385
bal	3384
p_f	3382
tol	3382
his	3381
apr	3380
pit	3377
æve	3363
æm	3362
ræl	3358
fac	3357
ugs	3347
gjo	3344
nan	3343
afi	3335
gde	3332
håb	3332
app	3329
orr	3325
lh	3324
løn	3324
pø	3323
s_g	3321
l_r	3317
k_b	3316
dsl	3315
irm	3313
ryd	3307
å_o	3303
ngl	3298
nha	3297
gad	3294
imi	3284
cc	3280
i_å	3278
øt	3274
egy	3272
fod	3271
u_s	3271
edn	3268
oft	3264
fåe	3263
k_t	3262
uro	3262
åd_	3258
a_b	3254
bef	3245
ph	3241
ryg	3239
lil	3239
aks	3238
dju	3238
oræ	3237
åsk	3234
ælg	3233
ngb	3233
lom	3232
onc	3228
dør	3226
spl	3221
div	3218
kin	3214
smu	3214
ilf	3211
pf	3210
sem	3207
bs	3205
vig	3205
n_ø	3204
pg	3202
omh	3202
ot_	3200
å_r	3197
gv	3190
_ev	3179
eto	3178
rgi	3178
eho	3173
_æl	3173
enr	3172
ngt	3167
gli	3163
”_	3159
spø	3158
oks	3157
fam	3155
rle	3155
ebl	3152
ogr	3152
jy	3149
hor	3149
etn	3148
bj	3141
ia_	3141
maj	3141
vt	3137
rus	3135
duk	3134
rhe	3134
_øn	3127
omb	3127
vok	3122
tho	3120
lyk	3116
_øs	3115
jr_	3114
sst	3110
mhe	3104
l_u	3103
fg	3102
_on	3102
ræt	3100
ray	3094
emi	3093
t_c	3083
bas	3082
øj_	3081
dlæ	3080
afg	3076
ejs	3071
etr	3067
mør	3067
emp	3065
rbi	3064
nfo	3063
m_r	3062
kyl	3056
isæ	3051
dir	3039
oi	3036
lk_	3035
ela	3034
pør	3034
ply	3028
ael	3027
ems	3020
opf	3020
ygn	3016
ana	3013
nav	3013
gla	2998
v_e	2998
ikr	2995
tyk	2992
ega	2989
av_	2985
e_æ	2982
